id,Taste,Canonical SMILES,Canonicalized Taste Intermediary,Canonicalized Taste,Canonicalized SMILES,Source,Original Labels
PMTDB01327,bitter,CC1C2CC(=O)OC3C2(C(C(C1O)O)C4(C(C3)C(=CC(=O)C4O)C)C)CO,bitter,bitter,CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C(O)C2C13CO,phytocompounds_db,bitter
PMTDB01328,bitter,CC1CC(C(=O)C2(C1CC3C4(C2C(=O)C(C(C4CC(=O)O3)C)O)C)C)O,bitter,bitter,CC1CC(O)C(=O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C(=O)C2C13C,phytocompounds_db,bitter
PMTDB01329,bitter,CC1CC(C(=O)C2(C1CC3C4(C2C(=O)C(C(C4CC(=O)O3)C)OC(=O)C)C)C)O,bitter,bitter,CC(=O)OC1C(=O)C2C3(C)C(=O)C(O)CC(C)C3CC3OC(=O)CC(C1C)C32C,phytocompounds_db,bitter
PMTDB01330,bitter,[H]C12C3(O)OCC11C([H])(CC4([H])C(C)=CC(=O)C(O)C24C)OC(=O)CC1([H])C(O)(CO)C3O,bitter,bitter,CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)CC3C(O)(CO)C(O)C4(O)OCC13C42,phytocompounds_db,bitter
PMTDB01331,bitter,[H]C12C3(O)OCC11C([H])(CC4([H])C(C)=CC([H])(O)C(O)C24C)OC(=O)C(O)C1([H])C(=C)C3O,bitter,bitter,C=C1C(O)C2(O)OCC34C(CC5C(C)=CC(O)C(O)C5(C)C23)OC(=O)C(O)C14,phytocompounds_db,bitter
PMTDB01332,sweet,CC(CCC(C(C)(C)O)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)C4CCC5(C4(CC(C6(C5CC=C7C6CCC(C7(C)C)OC8C(C(C(C(O8)CO)O)O)O)C)O)C)C,sweet,sweet,CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,phytocompounds_db,sweet
PMTDB01333,bitter,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,bitter,bitter,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,phytocompounds_db,bitter
PMTDB01334,bitter,CC1CC(C(=O)C2(C1CC3C4(C2C(CC(C4CC(=O)O3)(C)C(=O)C5CC(=O)OC5)OC(=O)C)C)C)O,bitter,bitter,CC(=O)OC1CC(C)(C(=O)C2COC(=O)C2)C2CC(=O)OC3CC4C(C)CC(O)C(=O)C4(C)C1C32C,phytocompounds_db,bitter
PMTDB01335,bitter,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC,bitter,bitter,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,phytocompounds_db,bitter
PMTDB01336,Bitter; astringent; pungent;,C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+],undefined,undefined,C=CCC(=NOS(=O)(=O)[O-])SC1OC(CO)C(O)C(O)C1O.[K+],phytocompounds_db,Bitter; astringent; pungent;
PMTDB01337,bitter,COC1=C(C=C(C=C1)CCCOC(=O)CCC2=CC(=C(C=C2)OC)OC)OC,bitter,bitter,COc1ccc(CCCOC(=O)CCc2ccc(OC)c(OC)c2)cc1OC,phytocompounds_db,bitter
PMTDB01338,bitter,COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC,bitter,bitter,COc1ccc2c(OC)c3ccoc3nc2c1OC,phytocompounds_db,bitter
PMTDB01339,pungency precursor,CS(=O)CC(C(=O)O)N,undefined,undefined,CS(=O)CC(N)C(=O)O,phytocompounds_db,pungency precursor
PMTDB01340,bitter (insufficient evidence),CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)C)C)C)OC1,bitter,bitter,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(COC7OC(CO)C(O)C(O)C7O)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,phytocompounds_db,bitter (insufficient evidence)
PMTDB01341,bitter,CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C,bitter,bitter,CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC43C)N2C1,phytocompounds_db,bitter
PMTDB01342,bitter,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)NC1,bitter,bitter,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,phytocompounds_db,bitter
PMTDB01343,bitter,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1,bitter,bitter,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,phytocompounds_db,bitter
PMTDB01344,bitter,CC1C(CC2(C(C1(C)CCC(=CC(=O)O)C)CCC=C2C)C)OC(=O)C,bitter,bitter,CC(=O)OC1CC2(C)C(C)=CCCC2C(C)(CCC(C)=CC(=O)O)C1C,phytocompounds_db,bitter
PMTDB01345,sweet,C(C(C(C(C(CO)O)O)O)O)O,sweet,sweet,OCC(O)C(O)C(O)C(O)CO,phytocompounds_db,sweet
PMTDB01346,bitter,C1CCN2CC3CC(C2C1)CN4C3CCCC4,bitter,bitter,C1CCN2CC3CC(CN4CCCCC34)C2C1,phytocompounds_db,bitter
PMTDB01347,pungency precursor,CCCS(=O)CC(C(=O)O)N,undefined,undefined,CCCS(=O)CC(N)C(=O)O,phytocompounds_db,pungency precursor
PMTDB01348,bitter (insufficient evidence),CC=C1CC(C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(C)O)C,bitter,bitter,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,phytocompounds_db,bitter (insufficient evidence)
PMTDB01349,bitter,COC1=CC(=CC(=C1O)OC)CC(CO)C(CC2=CC(=C(C(=C2)OC)O)OC)COC3C(C(C(CO3)O)O)O,bitter,bitter,COc1cc(CC(CO)C(COC2OCC(O)C(O)C2O)Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O,phytocompounds_db,bitter
PMTDB01350,sweet; bitter,C[N+]1(CCCC1C(=O)[O-])C,sweet,sweet,C[N+]1(C)CCCC1C(=O)[O-],phytocompounds_db,sweet; bitter
PMTDB01350,sweet; bitter,C[N+]1(CCCC1C(=O)[O-])C,bitter,bitter,C[N+]1(C)CCCC1C(=O)[O-],phytocompounds_db,sweet; bitter
PMTDB01351,"pungent; bitter (contradictory evidence): non bitter, bitter; fatty;",CCCCCCCCCCCCCCCCCC(=O)O,bitter,bitter,CCCCCCCCCCCCCCCCCC(=O)O,phytocompounds_db,"pungent; bitter (contradictory evidence): non bitter, bitter; fatty;"
PMTDB01352,bitter,CCC1C2C3CCC(N3CCCC2OC14C=C(C(=O)O4)C)C5CC(C(=O)O5)C,bitter,bitter,CCC1C2C(CCCN3C(C4CC(C)C(=O)O4)CCC23)OC12C=C(C)C(=O)O2,phytocompounds_db,bitter
PMTDB01353,bitter; herbal; woody; dry;,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C=C3)O)O)O,bitter,bitter,COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)CC2=O,phytocompounds_db,bitter; herbal; woody; dry;
PMTDB01354,sweet,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)O)(C)C(=O)O,sweet,sweet,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,phytocompounds_db,sweet
PMTDB01355,"sweet, bitter",CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O,sweet,sweet,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,phytocompounds_db,"sweet, bitter"
PMTDB01355,"sweet, bitter",CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O,bitter,bitter,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,phytocompounds_db,"sweet, bitter"
PMTDB01356,bitter,CC12CCC3C(C1(CCC2C4=CC(=O)OC4)O)CCC5(C3(CCC(C5)O)C=O)O,bitter,bitter,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,phytocompounds_db,bitter
PMTDB01357,bitter,C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75,bitter,bitter,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,phytocompounds_db,bitter
PMTDB01358,bitter,C1C[N+]2(CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75)[O-],bitter,bitter,O=C1CC2OCC=C3C[N+]4([O-])CCC56c7ccccc7N1C5C2C3CC64,phytocompounds_db,bitter
PMTDB01359,sweet,CC1(C2CCC34CC(CCC3C2(CCC1O)C)C(C4)(COC5C(C(C(C(O5)CO)O)O)O)O)C,sweet,sweet,CC1(C)C(O)CCC2(C)C3CCC4CC3(CCC12)CC4(O)COC1OC(CO)C(O)C(O)C1O,phytocompounds_db,sweet
PMTDB01360,sweet,CC1(CCCC2(C)C1CCC13CC(=C)C(C1)(CCC23O)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2(O)CCC1(OC1OC(CO)C(O)C(O)C1O)C3,phytocompounds_db,sweet
PMTDB01361,bitter,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(COC(=O)\C=C\C2=CC=C(O)C=C2)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,bitter,bitter,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(COC(=O)/C=C/c2ccc(O)cc2)C(O)C(O)C1O)C3,phytocompounds_db,bitter
PMTDB01362,bitter,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(COC(=O)\C=C\C2=CC=C(O)C(O)=C2)C(O)C(O)C1O,bitter,bitter,C=C1CC23CCC4C(C)(C(=O)OC5OC(COC(=O)/C=C/c6ccc(O)c(O)c6)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,phytocompounds_db,bitter
PMTDB01363,bitter,O.CC1(O)CC23CC1(CCC2C1(C)CCCC(C)(C1CC3)C(O)=O)OC1OC(CO)C(O)C(O)C1O,bitter,bitter,CC1(C(=O)O)CCCC2(C)C3CCC4(OC5OC(CO)C(O)C(O)C5O)CC3(CCC12)CC4(C)O.O,phytocompounds_db,bitter
PMTDB01364,sweet,O.CC1(O)CC23CC1(CCC2C1(C)CCCC(C)(C1CC3)C(=O)OC1OC(CO)C(O)C(O)C1O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCCC2(C)C3CCC4(OC5OC(CO)C(O)C(O)C5O)CC3(CCC12)CC4(C)O.O,phytocompounds_db,sweet
PMTDB01365,sweet,O.CC12CCCC(C)(C1CCC13CC(CCC21)(OC1OC(CO)C(O)C(O)C1O)C(C=O)=C3)C(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCCC2(C)C3CCC4(OC5OC(CO)C(O)C(O)C5O)CC3(C=C4C=O)CCC12.O,phytocompounds_db,sweet
PMTDB01366,sweet,O.CC12CCCC(C)(C1CCC13CC(O)(CO)C(O)(C1)CCC23)C(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCCC2(C)C3CCC4(O)CC3(CCC12)CC4(O)CO.O,phytocompounds_db,sweet
PMTDB01367,sweet,O.CC12CCCC(C)(C1CCC13CC(CCC21)(OC1OC(CO)C(O)C(O)C1O)C(CO)=C3)C(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCCC2(C)C3CCC4(OC5OC(CO)C(O)C(O)C5O)CC3(C=C4CO)CCC12.O,phytocompounds_db,sweet
PMTDB01368,bitter,CC1(CO)CCCC2(C)C3CCC4CC3(CC4(O)COC3OC(CO)C(O)C(O)C3O)CCC12,bitter,bitter,CC1(CO)CCCC2(C)C1CCC13CC(CCC12)C(O)(COC1OC(CO)C(O)C(O)C1O)C3,phytocompounds_db,bitter
PMTDB01369,sweet,CC12CCCC(C)(C1CCC13CC(CO)C(C1)(CCC23)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCCC2(C)C3CCC4(OC5OC(CO)C(O)C(O)C5O)CC3(CCC12)CC4CO,phytocompounds_db,sweet
PMTDB01370,bitter,CC12CCCC(C)(C1CCC13CC4(O)COC(CC4(C1)OC1OC(CO)C(O)C(O)C1O)C23)C(=O)OC1OC(CO)C(O)C(O)C1O,bitter,bitter,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCCC2(C)C3C4CC5(OC6OC(CO)C(O)C(O)C6O)CC3(CCC12)CC5(O)CO4,phytocompounds_db,bitter
PMTDB01371,sweet,CC12CCCC(C)(C1CCC13CC(=O)C(C1)(CCC23)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCCC2(C)C3CCC4(OC5OC(CO)C(O)C(O)C5O)CC3(CCC12)CC4=O,phytocompounds_db,sweet
PMTDB01372,bitter,CC12CCCC(C)(C1CCC13CC(CCC21)(OC1OC(CO)C(O)C(O)C1O)C(C=O)=CO3)C(=O)OC1OC(CO)C(O)C(O)C1O,bitter,bitter,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCCC2(C)C3CCC4(OC5OC(CO)C(O)C(O)C5O)CC3(CCC12)OC=C4C=O,phytocompounds_db,bitter
PMTDB01373,sweet,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C3,phytocompounds_db,sweet
PMTDB01374,sweet,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,phytocompounds_db,sweet
PMTDB01375,sweet,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C3,phytocompounds_db,sweet
PMTDB01376,sweet,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,phytocompounds_db,sweet
PMTDB01377,"sour; astringent; bitter (contradictory evidence): bitter, not-bitter; umami; salty",C(CC(=O)O)C(=O)O,bitter,bitter,O=C(O)CCC(=O)O,phytocompounds_db,"sour; astringent; bitter (contradictory evidence): bitter, not-bitter; umami; salty"
PMTDB01377,"sour; astringent; bitter (contradictory evidence): bitter, not-bitter; umami; salty",C(CC(=O)O)C(=O)O,sour,sour,O=C(O)CCC(=O)O,phytocompounds_db,"sour; astringent; bitter (contradictory evidence): bitter, not-bitter; umami; salty"
PMTDB01378,sweet,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,sweet,sweet,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,phytocompounds_db,sweet
PMTDB01379,bitter,CC1(C2CCC34CC(CCC3C2(CCC1=O)C)C(C4)(COC5C(C(C(C(O5)CO)O)O)O)O)C,bitter,bitter,CC1(C)C(=O)CCC2(C)C3CCC4CC3(CCC12)CC4(O)COC1OC(CO)C(O)C(O)C1O,phytocompounds_db,bitter
PMTDB01380,bitter,C1=CC(=C(C=C1C=C2C(=O)C3=C(O2)C=C(C=C3)O)O)O,bitter,bitter,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)ccc21,phytocompounds_db,bitter
PMTDB01381,bitter,CC(C)CC(=O)OC1C2C(CC(C2(COC(=O)C)O)OC(=O)C)C(=CO1)COC3C(C(C(C(O3)CO)O)O)O,bitter,bitter,CC(=O)OCC1(O)C(OC(C)=O)CC2C(COC3OC(CO)C(O)C(O)C3O)=COC(OC(=O)CC(C)C)C21,phytocompounds_db,bitter
PMTDB01382,bitter,CC(C)CC(=O)OC1OC=C(CO)C2CC(OC(C)=O)C(O)(COC(C)=O)C12,bitter,bitter,CC(=O)OCC1(O)C(OC(C)=O)CC2C(CO)=COC(OC(=O)CC(C)C)C21,phytocompounds_db,bitter
PMTDB01383,bitter,C=CC1C2CCOC(=O)C2=COC1OC3C(C(C(C(O3)CO)O)O)O,bitter,bitter,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OCCC21,phytocompounds_db,bitter
PMTDB01384,bitter,C=CC1C(OC=C2C1(CCOC2=O)O)OC3C(C(C(C(O3)CO)O)O)O,bitter,bitter,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OCCC21O,phytocompounds_db,bitter
PMTDB01385,astringent; non bitter,COC1=CC(=CC(=C1O)OC)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,bitter,bitter,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,phytocompounds_db,astringent; non bitter
PMTDB01386,astringent; bitter; sour,COC1=CC(=CC(=C1O)OC)C(=O)O,bitter,bitter,COc1cc(C(=O)O)cc(OC)c1O,phytocompounds_db,astringent; bitter; sour
PMTDB01386,astringent; bitter; sour,COC1=CC(=CC(=C1O)OC)C(=O)O,sour,sour,COc1cc(C(=O)O)cc(OC)c1O,phytocompounds_db,astringent; bitter; sour
PMTDB01387,bitter; astringent,CCOC(=O)C1=CC(=C(C(=C1)OC)O)OC,bitter,bitter,CCOC(=O)c1cc(OC)c(O)c(OC)c1,phytocompounds_db,bitter; astringent
PMTDB01388,bitter (insufficient evidence),COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C=CCO,bitter,bitter,COc1cc(C=CCO)cc(OC)c1OC1OC(CO)C(O)C(O)C1O,phytocompounds_db,bitter (insufficient evidence)
PMTDB01389,bitter,C1C(C(C(C(O1)OC2=CC3=C(C=C(C=C3[O+]=C2C4=CC=C(C=C4)O)O)O)O)O)O,bitter,bitter,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OCC(O)C(O)C2O)cc1,phytocompounds_db,bitter
PMTDB01390,bitter,CC1C=C2C(C3C1C4(C(C3OC(=O)C)C5C(C(C4OC(=O)C)OC(=O)C)C6(C(CC7C(C6OC(=O)C)O7)C(=O)C5O)C)C)(C(C(=O)O2)(C)O)C,bitter,bitter,CC(=O)OC1C(OC(C)=O)C2(C)C(C(OC(C)=O)C3C2C(C)C=C2OC(=O)C(C)(O)C23C)C2C(O)C(=O)C3CC4OC4C(OC(C)=O)C3(C)C12,phytocompounds_db,bitter
PMTDB01391,bitter,CC1C=C2C(C3C1C4(C(C3O)C5C(C(C4OC(=O)C)OC(=O)C)C6(C(CC7C(C6OC(=O)C)O7)C(=O)C5O)C)C)(C(C(=O)O2)(C)O)C,bitter,bitter,CC(=O)OC1C(OC(C)=O)C2(C)C(C(O)C3C2C(C)C=C2OC(=O)C(C)(O)C23C)C2C(O)C(=O)C3CC4OC4C(OC(C)=O)C3(C)C12,phytocompounds_db,bitter
PMTDB01392,bitter,CC(=O)C=CC(=O)C=O,bitter,bitter,CC(=O)C=CC(=O)C=O,phytocompounds_db,bitter
PMTDB01393,bitter,CC12CCC3C(C1(C(=C)CCC2O)O)OC(=O)C3=C,bitter,bitter,C=C1C(=O)OC2C1CCC1(C)C(O)CCC(=C)C21O,phytocompounds_db,bitter
PMTDB01394,bitter,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,bitter,bitter,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,phytocompounds_db,bitter
PMTDB01395,"astringent, bitter",C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OCC3C(C(C(C(O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,bitter,bitter,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,phytocompounds_db,"astringent, bitter"
PMTDB01396,bitter,CC1=C2C(=CC3=C(C(=O)OC3C1)C)C(=CC2=O)C,bitter,bitter,CC1=CC(=O)C2=C(C)CC3OC(=O)C(C)=C3C=C12,phytocompounds_db,bitter
PMTDB01397,bitter,CC1=CC2C(CCC(=CCC1)C(=O)OC3C(C(C(C(O3)CO)O)O)O)C(=C)C(=O)O2,bitter,bitter,C=C1C(=O)OC2C=C(C)CCC=C(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC12,phytocompounds_db,bitter
PMTDB01398,"sour, astringent",C(C(C(=O)O)O)(C(=O)O)O,sour,sour,O=C(O)C(O)C(O)C(=O)O,phytocompounds_db,"sour, astringent"
PMTDB01399,bitter,CC1=CC(C2C(C=C(C(CC1)O)C)OC(=O)C2=C)O,bitter,bitter,C=C1C(=O)OC2C=C(C)C(O)CCC(C)=CC(O)C12,phytocompounds_db,bitter
PMTDB01400,bitter,CC1=CC(C2C(CC(=C)C(CC1)O)OC(=O)C2=C)O,bitter,bitter,C=C1CC2OC(=O)C(=C)C2C(O)C=C(C)CCC1O,phytocompounds_db,bitter
PMTDB01401,bitter,C(CS(=O)(=O)O)N,bitter,bitter,NCCS(=O)(=O)O,phytocompounds_db,bitter
PMTDB01402,sweet,CC(=O)OC1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,sweet,sweet,CC(=O)OC1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,phytocompounds_db,sweet
PMTDB01403,bitter,C1=CC(=CC=C1C(C#N)OC2C(C(C(C(O2)CO)O)O)O)O,bitter,bitter,N#CC(OC1OC(CO)C(O)C(O)C1O)c1ccc(O)cc1,phytocompounds_db,bitter
PMTDB01404,bitter,CC12CCCC(=C)C1(CC3C(C2)OC(=O)C3=C)O,bitter,bitter,C=C1C(=O)OC2CC3(C)CCCC(=C)C3(O)CC12,phytocompounds_db,bitter
PMTDB01405,sweet,[H]C12CCC3C(CC(OC(C)=O)C4(C)C(O)(CCC34O)C(C)OC(=O)C(C)CC)C1(C)CCC(C2)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5CC(OC)C(O)C(C)O5)C(C)O4)C(C)O3)C(C)O2)C(C)O1,sweet,sweet,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9CC(OC)C(O)C(C)O9)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,phytocompounds_db,sweet
PMTDB01406,sweet,[H]C12CCC3C(CC(OC(C)=O)C4(C)C(O)(CCC34O)C(C)OC(=O)C(C)CC)C1(C)CCC(C2)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5OC(C)C(O)C(OC)C5O)C(C)O4)C(C)O3)C(C)O2)C(C)O1,sweet,sweet,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(C)C(O)C(OC)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,phytocompounds_db,sweet
